scenario,target,space_split,n_train_space,n_unobs_space,n_target_space,model,alpha_obs,lambda_unobs,row_type,seed,RMSE,MSE,MAE,R2
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,41,4.748290,22.546262,3.677096,0.490613
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,42,4.470184,19.982547,3.438337,0.485696
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,43,4.921918,24.225274,3.693967,0.437509
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,44,4.522314,20.451322,3.457068,0.500282
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,45,5.053918,25.542089,3.847894,0.456865
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,1.5,mean_std,mean +/- std,4.743325 +/- 0.224428,22.549499 +/- 2.133327,3.622872 +/- 0.155031,0.474193 +/- 0.023361
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,41,4.743447,22.500286,3.670451,0.491652
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,42,4.465782,19.943206,3.434010,0.486709
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,43,4.915872,24.165793,3.686592,0.438890
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,44,4.517708,20.409689,3.452001,0.501299
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,45,5.051032,25.512926,3.844223,0.457485
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,2.0,mean_std,mean +/- std,4.738768 +/- 0.224626,22.506380 +/- 2.133494,3.617455 +/- 0.154945,0.475207 +/- 0.023309
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,41,4.766758,22.721985,3.700170,0.486643
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,42,4.489672,20.157157,3.459929,0.481202
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,43,4.939576,24.399411,3.713848,0.433466
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,44,4.534709,20.563585,3.469411,0.497539
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,45,5.062331,25.627193,3.857160,0.455055
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,0.5,mean_std,mean +/- std,4.758609 +/- 0.222495,22.693866 +/- 2.120711,3.640104 +/- 0.153466,0.470781 +/- 0.023306
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,41,4.759060,22.648652,3.690981,0.488300
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,42,4.481778,20.086331,3.451370,0.483025
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,43,4.932317,24.327750,3.705508,0.435130
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,44,4.530203,20.522737,3.465157,0.498537
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,45,5.059149,25.594989,3.853913,0.455740
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,1.0,mean_std,mean +/- std,4.752501 +/- 0.223212,22.636092 +/- 2.125299,3.633386 +/- 0.154001,0.472146 +/- 0.023303
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,41,4.753049,22.591473,3.683403,0.489592
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,42,4.475417,20.029358,3.444252,0.484492
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,43,4.926237,24.267815,3.698282,0.436521
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,44,4.526097,20.485559,3.461048,0.499446
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,45,5.056376,25.566938,3.850829,0.456336
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,1.5,mean_std,mean +/- std,4.747435 +/- 0.223799,22.588228 +/- 2.128980,3.627563 +/- 0.154465,0.473277 +/- 0.023301
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,41,4.748290,22.546253,3.677095,0.490614
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,42,4.470183,19.982540,3.438337,0.485697
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,43,4.921917,24.225267,3.693967,0.437509
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,44,4.522313,20.451314,3.457068,0.500282
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,45,5.053917,25.542081,3.847894,0.456865
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,2.0,2.0,mean_std,mean +/- std,4.743324 +/- 0.224428,22.549491 +/- 2.133327,3.622872 +/- 0.155031,0.474193 +/- 0.023361
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,STDK,,,seed,41,4.434389,19.663803,3.453034,0.253105
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,STDK,,,seed,42,4.610932,21.260693,3.549938,0.185872
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,STDK,,,seed,43,4.714859,22.229897,3.661151,0.115355
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,STDK,,,seed,44,4.704404,22.131420,3.573839,0.175052
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,STDK,,,seed,45,4.453148,19.830526,3.471467,0.266959
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,STDK,,,mean_std,mean +/- std,4.583546 +/- 0.119876,21.023268 +/- 1.096458,3.541886 +/- 0.075051,0.199268 +/- 0.055295
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,0.5,seed,41,4.451465,19.815543,3.389438,0.521651
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,0.5,seed,42,4.528580,20.508038,3.484814,0.498526
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,0.5,seed,43,4.407928,19.429826,3.407782,0.502500
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,0.5,seed,44,4.659271,21.708810,3.596780,0.498725
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,0.5,seed,45,4.561250,20.804998,3.515195,0.502510
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,0.5,mean_std,mean +/- std,4.521699 +/- 0.087652,20.453443 +/- 0.794635,3.478802 +/- 0.075245,0.504782 +/- 0.008611
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,1.0,seed,41,4.440519,19.718207,3.377149,0.524001
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,1.0,seed,42,4.519530,20.426154,3.473135,0.500528
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,1.0,seed,43,4.445232,19.760084,3.426321,0.494044
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,1.0,seed,44,4.655892,21.677332,3.591174,0.499452
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,1.0,seed,45,4.557222,20.768270,3.511807,0.503388
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,1.0,mean_std,mean +/- std,4.523679 +/- 0.079614,20.470009 +/- 0.723562,3.475917 +/- 0.073205,0.504283 +/- 0.010314
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,1.5,seed,41,4.502685,20.274174,3.422687,0.510580
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,1.5,seed,42,4.568507,20.871255,3.505499,0.489644
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,1.5,seed,43,4.444690,19.755268,3.425482,0.494167
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,1.5,seed,44,4.713260,22.214824,3.631284,0.487041
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,1.5,seed,45,4.603783,21.194821,3.531356,0.493189
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,1.5,mean_std,mean +/- std,4.566585 +/- 0.091480,20.862068 +/- 0.838019,3.503262 +/- 0.077105,0.494924 +/- 0.008231
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,41,4.503137,20.278241,3.422893,0.510482
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,42,4.568450,20.870733,3.505238,0.489657
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,43,4.447138,19.777039,3.426758,0.493609
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,44,4.713526,22.217332,3.631414,0.486983
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,45,4.604324,21.199799,3.531663,0.493070
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,0.5,2.0,mean_std,mean +/- std,4.567315 +/- 0.090896,20.868629 +/- 0.832923,3.503593 +/- 0.076870,0.494760 +/- 0.008220
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,41,4.460927,19.899869,3.399448,0.519616
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,42,4.537468,20.588612,3.495392,0.496555
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,43,4.418759,19.525430,3.420040,0.500052
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,44,4.664330,21.755975,3.603412,0.497636
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,45,4.562624,20.817538,3.515297,0.502210
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,0.5,mean_std,mean +/- std,4.528821 +/- 0.085210,20.517485 +/- 0.773895,3.486718 +/- 0.072899,0.503214 +/- 0.008432
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,41,4.451458,19.815474,3.389433,0.521653
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,42,4.528573,20.507978,3.484811,0.498527
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,43,4.407920,19.429756,3.407778,0.502502
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,44,4.659263,21.708731,3.596774,0.498727
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,45,4.561242,20.804925,3.515190,0.502512
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,1.0,mean_std,mean +/- std,4.521691 +/- 0.087652,20.453373 +/- 0.794632,3.478797 +/- 0.075245,0.504784 +/- 0.008611
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,41,4.444928,19.757385,3.382183,0.523055
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,42,4.522709,20.454894,3.477192,0.499825
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,43,4.400377,19.363320,3.399701,0.504203
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,44,4.656702,21.684874,3.592955,0.499278
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,45,4.559361,20.787770,3.513810,0.502922
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,1.5,mean_std,mean +/- std,4.516815 +/- 0.089598,20.409648 +/- 0.811354,3.473168 +/- 0.077062,0.505857 +/- 0.008795
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,41,4.440512,19.718151,3.377145,0.524002
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,42,4.519525,20.426102,3.473131,0.500529
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,43,4.445231,19.760078,3.426321,0.494044
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,44,4.655886,21.677274,3.591170,0.499453
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,45,4.557215,20.768210,3.511802,0.503390
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.0,2.0,mean_std,mean +/- std,4.523674 +/- 0.079613,20.469963 +/- 0.723552,3.475914 +/- 0.073204,0.504284 +/- 0.010314
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,41,4.465019,19.936397,3.403571,0.518734
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,42,4.542061,20.630320,3.501135,0.495536
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,43,4.423191,19.564614,3.424862,0.499049
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,44,4.666841,21.779404,3.606422,0.497095
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,45,4.562925,20.820287,3.514863,0.502144
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,0.5,mean_std,mean +/- std,4.532007 +/- 0.084339,20.546204 +/- 0.766598,3.490171 +/- 0.072124,0.502512 +/- 0.008406
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,41,4.457356,19.868025,3.395767,0.520384
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,42,4.533681,20.554261,3.490597,0.497395
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,43,4.414792,19.490387,3.415612,0.500949
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,44,4.662281,21.736860,3.600828,0.498077
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,45,4.562232,20.813963,3.515463,0.502296
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,1.0,mean_std,mean +/- std,4.526068 +/- 0.086050,20.492699 +/- 0.780998,3.483653 +/- 0.073680,0.503820 +/- 0.008476
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,41,4.451455,19.815451,3.389431,0.521653
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,42,4.528571,20.507958,3.484810,0.498528
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,43,4.407917,19.429733,3.407776,0.502502
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,44,4.659260,21.708705,3.596772,0.498728
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,45,4.561239,20.804900,3.515188,0.502512
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,1.5,mean_std,mean +/- std,4.521688 +/- 0.087652,20.453349 +/- 0.794631,3.478795 +/- 0.075245,0.504785 +/- 0.008611
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,41,4.446838,19.774368,3.384308,0.522645
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,42,4.524318,20.469455,3.479265,0.499469
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,43,4.403009,19.386491,3.402793,0.503609
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,44,4.657333,21.690753,3.593939,0.499142
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,45,4.560024,20.793817,3.514361,0.502777
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,1.5,2.0,mean_std,mean +/- std,4.518305 +/- 0.088889,20.422977 +/- 0.805225,3.474933 +/- 0.076358,0.505529 +/- 0.008738
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,41,4.467304,19.956802,3.405829,0.518241
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,42,4.544736,20.654624,3.504423,0.494941
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,43,4.425628,19.586185,3.427446,0.498496
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,44,4.668312,21.793139,3.608124,0.496778
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,45,4.563049,20.821419,3.514533,0.502117
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,0.5,mean_std,mean +/- std,4.533806 +/- 0.083895,20.562434 +/- 0.762897,3.492071 +/- 0.071749,0.502115 +/- 0.008404
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,41,4.460922,19.899829,3.399445,0.519617
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,42,4.537464,20.588577,3.495391,0.496556
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,43,4.418754,19.525389,3.420037,0.500053
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,44,4.664325,21.755929,3.603409,0.497637
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,45,4.562619,20.817497,3.515294,0.502211
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,1.0,mean_std,mean +/- std,4.528817 +/- 0.085209,20.517444 +/- 0.773893,3.486715 +/- 0.072899,0.503215 +/- 0.008432
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,41,4.455738,19.853601,3.394061,0.520733
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,42,4.532038,20.539371,3.488494,0.497759
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,43,4.412952,19.474149,3.413526,0.501365
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,44,4.661402,21.728668,3.599684,0.498267
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,45,4.562009,20.811922,3.515462,0.502344
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,1.5,mean_std,mean +/- std,4.524828 +/- 0.086460,20.481542 +/- 0.784470,3.482245 +/- 0.074072,0.504094 +/- 0.008502
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,41,4.451454,19.815440,3.389430,0.521654
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,42,4.528570,20.507948,3.484809,0.498528
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,43,4.407916,19.429721,3.407775,0.502503
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,44,4.659259,21.708692,3.596771,0.498728
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,45,4.561238,20.804888,3.515188,0.502513
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,DLINEAR + differentiable_FRK,2.0,2.0,mean_std,mean +/- std,4.521687 +/- 0.087652,20.453338 +/- 0.794631,3.478795 +/- 0.075245,0.504785 +/- 0.008611
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,STDK,,,seed,41,4.731521,22.387287,3.595860,0.217328
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,STDK,,,seed,42,4.466679,19.951220,3.521619,0.227109
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,STDK,,,seed,43,4.628415,21.422230,3.628762,0.182292
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,STDK,,,seed,44,4.704914,22.136211,3.716503,0.203394
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,STDK,,,seed,45,4.650622,21.628288,3.659125,0.151732
space_extrap_fixed850,Target_Space100,300/200/100,300,200,100,STDK,,,mean_std,mean +/- std,4.636430 +/- 0.092535,21.505047 +/- 0.850076,3.624374 +/- 0.064940,0.196371 +/- 0.026923
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,0.5,seed,41,4.675231,21.857786,3.519899,0.486754
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,0.5,seed,42,4.377699,19.164249,3.341788,0.506612
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,0.5,seed,43,5.325088,28.356567,3.996434,0.406687
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,0.5,seed,44,4.298701,18.478834,3.356663,0.531799
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,0.5,seed,45,5.291316,27.998030,4.017288,0.398987
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,0.5,mean_std,mean +/- std,4.793607 +/- 0.438660,23.171093 +/- 4.242295,3.646414 +/- 0.300939,0.466168 +/- 0.053699
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,1.0,seed,41,4.724414,22.320091,3.553936,0.475899
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,1.0,seed,42,4.416013,19.501171,3.360284,0.497937
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,1.0,seed,43,5.371742,28.855609,4.025616,0.396246
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,1.0,seed,44,4.341895,18.852052,3.376620,0.522343
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,1.0,seed,45,5.351172,28.635044,4.057571,0.385313
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,1.0,mean_std,mean +/- std,4.841047 +/- 0.443909,23.632793 +/- 4.334727,3.674805 +/- 0.307254,0.455547 +/- 0.054995
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,1.5,seed,41,4.724700,22.322791,3.553959,0.475836
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,1.5,seed,42,4.418753,19.525380,3.361966,0.497314
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,1.5,seed,43,5.371952,28.857866,4.025484,0.396198
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,1.5,seed,44,4.342029,18.853216,3.376484,0.522313
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,1.5,seed,45,5.351970,28.643588,4.058046,0.385130
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,1.5,mean_std,mean +/- std,4.841881 +/- 0.443573,23.640568 +/- 4.332215,3.675188 +/- 0.307023,0.455358 +/- 0.054945
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,41,4.724872,22.324418,3.553970,0.475797
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,42,4.418533,19.523437,3.361653,0.497364
