seed,target_index,lead,time_index,truth,q05,q50,q95,squared_error,interval_width,covered
41,96,3,498,31.0,26.934356689453125,30.884279251098636,33.94475555419922,0.013391291726292453,7.010398864746094,1.0
41,96,4,499,29.200000762939453,24.997234344482425,28.599021911621094,32.1469612121582,0.3611755797319347,7.149726867675778,1.0
41,96,5,500,27.299999237060547,23.501445770263672,26.72886085510254,30.003341674804688,0.3261990513456112,6.501895904541016,1.0
41,97,1,496,29.100000381469727,24.581396102905277,27.765281677246094,31.42489242553711,1.7814740194044134,6.843496322631832,1.0
41,97,2,497,28.399999618530277,26.718242645263672,29.998443603515625,33.35938262939453,2.5550231731358393,6.641139984130859,1.0
41,97,3,498,25.799999237060547,26.80319595336914,30.043991088867188,33.66241455078125,18.01146683820116,6.859218597412109,0.0
41,97,4,499,26.799999237060547,25.27794075012207,29.00169563293457,32.536415100097656,4.8474670196046645,7.258474349975586,1.0
41,97,5,500,26.299999237060547,23.584304809570312,27.547992706298828,30.81377601623535,1.5574876992614008,7.229471206665039,1.0
41,98,1,496,29.700000762939453,24.57516860961914,28.452281951904297,30.88605499267578,1.556802231410984,6.310886383056641,1.0
41,98,2,497,31.600000381469727,26.756397247314453,30.80680084228516,32.771392822265625,0.629165508962609,6.014995574951172,1.0
41,98,3,498,33.20000076293945,27.23836898803711,31.081504821777344,32.42747497558594,4.488025052720332,5.189105987548828,0.0
41,98,4,499,30.5,25.876924514770508,29.485254287719727,30.884004592895508,1.0297088605911995,5.007080078125,1.0
41,98,5,500,28.5,24.313207626342773,27.547794342041016,29.740692138671875,0.9066956150491023,5.427484512329102,1.0
41,99,1,496,28.600000381469727,25.490310668945312,28.782419204711918,32.21436309814453,0.033276627073065744,6.724052429199219,1.0
41,99,2,497,31.399999618530277,27.462181091308597,30.721651077270508,33.996978759765625,0.4601567434292568,6.534797668457028,1.0
41,99,3,498,31.899999618530277,27.562519073486328,30.53542709350586,33.42154312133789,1.862058176051515,5.8590240478515625,1.0
41,99,4,499,29.899999618530277,25.916173934936523,28.82581901550293,31.5878963470459,1.1538639679201954,5.671722412109375,1.0
41,99,5,500,28.100000381469727,24.89206886291504,27.593690872192383,30.827804565429688,0.25634931918466464,5.935735702514648,1.0
42,0,1,496,20.200000762939453,15.31805419921875,19.24490737915039,21.50672912597656,0.9122033717576414,6.188674926757809,1.0
42,0,2,497,22.899999618530277,14.160974502563477,17.965274810791016,20.950233459472656,24.35150892811729,6.78925895690918,0.0
42,0,3,498,23.100000381469727,12.668866157531738,16.736618041992188,19.714723587036133,40.49263479837464,7.0458574295043945,0.0
42,0,4,499,18.5,12.122808456420898,16.608388900756836,19.084550857543945,3.5781925507799315,6.961742401123047,1.0
42,0,5,500,13.800000190734863,13.031556129455566,17.09104347229004,18.88155174255371,10.83096588106946,5.8499956130981445,1.0
42,1,1,496,10.600000381469728,7.842451095581055,12.711393356323242,17.10927963256836,4.457980294260771,9.266828536987305,1.0
42,1,2,497,18.5,11.188873291015623,16.05220603942871,21.113637924194336,5.991695273409277,9.924764633178713,1.0
42,1,3,498,20.299999237060547,13.092324256896973,18.061931610107425,22.90459251403809,5.008946702815576,9.812268257141117,1.0
42,1,4,499,21.5,11.311657905578612,17.609434127807617,22.3998966217041,15.136502805868076,11.08823871612549,1.0
42,1,5,500,15.0,7.254493713378906,13.308510780334473,19.086315155029297,2.8611357802446946,11.83182144165039,1.0
42,2,1,496,18.299999237060547,18.890804290771484,23.54194641113281,28.2486572265625,27.478010175764176,9.357852935791016,0.0
42,2,2,497,23.600000381469727,21.357091903686523,26.84246826171875,32.20172882080078,10.513597954446595,10.844636917114258,1.0
42,2,3,498,26.299999237060547,22.78018569946289,29.27034950256348,34.30727005004883,8.822980699773346,11.527084350585938,1.0
42,2,4,499,27.299999237060547,22.021095275878903,28.502002716064453,33.788902282714844,1.444812363537494,11.767807006835941,1.0
42,2,5,500,25.700000762939453,20.412353515625,26.508169174194336,32.12281799316406,0.6531361809502414,11.710464477539062,1.0
42,3,1,496,13.600000381469728,4.999332427978516,9.770034790039062,18.063697814941406,14.66863643154285,13.06436538696289,1.0
42,3,2,497,20.100000381469727,11.900798797607422,17.228832244873047,23.839160919189453,8.24360646860805,11.938362121582031,1.0
42,3,3,498,23.5,16.234214782714844,22.14889335632324,27.426668167114254,1.825489162587483,11.19245338439941,1.0
42,3,4,499,24.600000381469727,17.827960968017578,24.115537643432617,28.411306381225582,0.23470414454641286,10.583345413208004,1.0
42,3,5,500,14.699999809265137,13.927164077758787,20.12163543701172,24.85997009277344,29.394132880051075,10.932806015014654,1.0
42,4,1,496,17.100000381469727,13.291300773620604,18.89584350585937,23.240331649780277,3.2250525274175614,9.949030876159673,1.0
42,4,2,497,21.5,11.802447319030762,17.688682556152344,21.90203857421875,14.526140657777432,10.099591255187988,1.0
42,4,3,498,23.299999237060547,13.469006538391112,18.84596824645996,24.31621551513672,19.838392065230437,10.847208976745607,1.0
42,4,4,499,22.0,11.82327365875244,16.680809020996094,23.773059844970703,28.293792671116535,11.949786186218263,1.0
42,4,5,500,18.200000762939453,12.058523178100586,17.191036224365234,24.574949264526367,1.0180094401002862,12.516426086425781,1.0
42,5,1,496,19.200000762939453,14.33535099029541,19.33084297180176,23.92144012451172,0.017119683619967893,9.586089134216309,1.0
42,5,2,497,24.299999237060547,17.590503692626953,22.669696807861328,27.34677124023437,2.6578860106528737,9.756267547607418,1.0
42,5,3,498,26.799999237060547,17.13491439819336,22.18018913269043,26.627586364746094,21.342645400440233,9.492671966552734,0.0
42,5,4,499,25.200000762939453,14.076056480407717,19.21461296081543,24.010787963867188,35.82486714181505,9.93473148345947,0.0
42,5,5,500,19.299999237060547,11.732573509216309,16.702280044555664,21.422088623046875,6.74814500310822,9.689515113830566,1.0
42,6,1,496,20.200000762939453,18.07136344909668,23.330049514770508,28.21523666381836,9.797205188839143,10.14387321472168,1.0
42,6,2,497,25.100000381469727,20.556135177612305,25.649152755737305,30.68565368652344,0.3015683301637182,10.129518508911136,1.0
42,6,3,498,27.100000381469727,20.898889541625977,26.122621536254883,31.17926406860352,0.9552694070735015,10.280374526977543,1.0
42,6,4,499,26.899999618530277,19.673099517822266,24.770750045776367,29.84003257751465,4.533703743072707,10.166933059692383,1.0
42,6,5,500,20.399999618530277,18.16589736938477,23.434484481811523,28.43413734436035,9.208098385483005,10.268239974975582,1.0
42,7,1,496,15.5,12.231510162353516,20.37582778930664,24.6599235534668,23.773696630974882,12.428413391113285,1.0
42,7,2,497,20.100000381469727,15.09787654876709,22.647781372070312,27.06409072875977,6.491187976065703,11.96621417999268,1.0
42,7,3,498,21.399999618530277,15.644678115844728,22.80121421813965,27.23510360717773,1.963402354158451,11.590425491333002,1.0
42,7,4,499,19.700000762939453,14.076297760009766,21.055234909057617,25.614501953125,1.8366595908046293,11.538204193115234,1.0
42,7,5,500,15.699999809265137,11.272112846374512,18.61502456665039,23.187219619750977,8.497369336168958,11.915106773376465,1.0
42,8,1,496,20.399999618530277,13.652176856994627,19.568193435668945,25.04682159423828,0.6919015258463391,11.394644737243654,1.0
42,8,2,497,25.200000762939453,16.735553741455078,22.899660110473636,28.53705406188965,5.29156711738686,11.80150032043457,1.0
42,8,3,498,26.399999618530277,17.891822814941406,23.71190643310547,28.991121292114254,7.225844973527293,11.099298477172848,1.0
42,8,4,499,23.600000381469727,17.522480010986328,23.20463752746582,28.323495864868164,0.1563117863261141,10.801015853881836,1.0
42,8,5,500,20.299999237060547,14.41008186340332,20.395477294921875,25.51153945922852,0.009116059532971121,11.101457595825199,1.0
42,9,1,496,20.799999237060547,21.29948616027832,26.89202308654785,30.475170135498047,37.11275458272212,9.175683975219727,0.0
42,9,2,497,22.799999237060547,23.613624572753903,28.811420440673828,32.08131790161133,36.13718488725135,8.467693328857425,0.0
42,9,3,498,24.399999618530277,21.9057559967041,27.278350830078125,30.128698348999023,8.284905697018964,8.222942352294922,1.0
42,9,4,499,23.299999237060547,19.730758666992188,24.106098175048828,26.878751754760746,0.6497954978258349,7.147993087768558,1.0
42,9,5,500,20.799999237060547,18.966012954711918,21.905733108520508,24.781658172607425,1.2226473944938334,5.815645217895508,1.0
42,10,1,496,20.399999618530277,20.582674026489254,24.42088890075684,27.96528625488281,16.16755061992444,7.382612228393555,0.0
42,10,2,497,22.299999237060547,23.07522773742676,27.358871459960938,30.312335968017575,25.59218816763314,7.237108230590813,0.0
42,10,3,498,23.899999618530277,23.291120529174805,27.15285873413086,29.976173400878903,10.581092425945803,6.685052871704098,1.0
42,10,4,499,23.600000381469727,20.71521759033203,25.377103805541992,28.007543563842773,3.1580965798493708,7.292325973510742,1.0
42,10,5,500,22.600000381469727,19.73858642578125,23.97359275817871,27.081544876098636,1.8867560173530364,7.342958450317386,1.0
42,11,1,496,20.0,18.96131134033203,24.15272521972656,27.322906494140625,17.245126750553,8.361595153808594,1.0
42,11,2,497,23.200000762939453,19.848403930664062,25.827342987060547,28.596176147460938,6.902927162649576,8.747772216796875,1.0
42,11,3,498,23.399999618530277,21.07447624206543,26.650426864624023,29.444828033447266,10.565277282148577,8.370351791381836,1.0
42,11,4,499,22.799999237060547,21.68873786926269,26.320146560668945,28.918413162231445,12.39143717990737,7.2296752929687536,1.0
42,11,5,500,21.899999618530277,21.7736873626709,24.0496826171875,27.570831298828125,4.62113699471591,5.797143936157227,1.0
42,12,1,496,21.100000381469727,21.104522705078125,26.46927833557129,29.74461936950684,28.82914574840106,8.640096664428714,0.0
42,12,2,497,22.299999237060547,22.49788856506348,27.58307647705078,31.453670501708984,27.910905123702832,8.955781936645504,0.0
42,12,3,498,24.100000381469727,23.114484786987305,27.604461669921875,30.945539474487305,12.281248922259692,7.8310546875,1.0
42,12,4,499,23.5,21.616209030151367,25.33939552307129,28.94168281555176,3.383375890294701,7.325473785400394,1.0
42,12,5,500,21.600000381469727,19.91537094116211,22.87283515930176,26.62230491638184,1.6201083716587255,6.70693397521973,1.0
42,13,1,496,15.300000190734863,16.19087028503418,21.307899475097656,26.04527473449707,36.09485381104696,9.85440444946289,0.0
42,13,2,497,18.100000381469727,19.650474548339844,24.428468704223636,29.374988555908203,40.04951131209968,9.72451400756836,0.0
42,13,3,498,18.5,19.52593994140625,24.33832359313965,29.313671112060547,34.086022378211055,9.787731170654297,0.0
42,13,4,499,18.600000381469727,17.8016357421875,22.65775680541992,27.506635665893555,16.46538719610905,9.704999923706055,1.0
42,13,5,500,16.0,14.402228355407717,19.13562774658203,24.03600311279297,9.832161365135107,9.633774757385252,1.0
42,14,1,496,17.100000381469727,21.201372146606445,24.402576446533203,28.31883811950684,53.32761718603797,7.117465972900394,0.0
42,14,2,497,17.100000381469727,24.40391731262207,27.147571563720703,31.20975112915039,100.95368666240029,6.80583381652832,0.0
42,14,3,498,19.200000762939453,21.972332000732425,26.066329956054688,30.107078552246094,47.146476588226506,8.134746551513668,0.0
42,14,4,499,18.700000762939453,18.40122985839844,23.37925720214844,27.09081649780273,21.895440823878776,8.68958663940429,1.0
42,14,5,500,17.700000762939453,17.44029998779297,21.120437622070312,24.92721939086914,11.699388307300978,7.486919403076172,1.0
42,15,1,496,17.200000762939453,19.72246742248535,23.108858108520508,27.80308723449707,34.91459513042719,8.080619812011719,0.0
42,15,2,497,18.399999618530277,21.738859176635746,25.23884010314941,29.99417495727539,46.76973917406566,8.255315780639645,0.0
42,15,3,498,19.100000381469727,21.809829711914062,24.95413017272949,29.39651679992676,34.270835612915064,7.586687088012699,0.0
42,15,4,499,18.799999237060547,18.83392333984375,22.31805419921875,26.794076919555664,12.376710716765956,7.960153579711914,0.0
42,15,5,500,18.100000381469727,16.329849243164062,19.751665115356445,24.09293365478516,2.7279963931650855,7.763084411621097,1.0
42,16,1,496,19.200000762939453,21.32504272460937,25.56138610839844,29.99895477294922,40.467223513420365,8.673912048339847,0.0
42,16,2,497,21.299999237060547,22.365697860717773,25.916797637939453,29.845474243164062,21.314827474358026,7.479776382446289,0.0
42,16,3,498,22.899999618530277,21.43816566467285,24.861059188842773,28.357179641723636,3.8457546383142334,6.919013977050785,1.0
42,16,4,499,22.799999237060547,20.55276298522949,23.492128372192383,27.58402633666992,0.4790427396983432,7.03126335144043,1.0
42,16,5,500,21.0,19.2808837890625,22.529905319213867,26.291746139526367,2.340610285758885,7.010862350463867,1.0
42,17,1,496,16.799999237060547,19.46039581298828,24.489715576171875,28.82550621032715,59.131737375995726,9.365110397338867,0.0
42,17,2,497,17.899999618530273,20.042179107666016,25.633298873901367,29.917375564575195,59.80391737312311,9.87519645690918,0.0
42,17,3,498,18.399999618530277,19.512964248657227,24.534019470214844,28.289844512939453,37.626199540860355,8.776880264282227,0.0
42,17,4,499,17.100000381469727,16.569089889526367,22.19588661193848,25.70232391357422,25.96805647388104,9.133234024047852,1.0
42,17,5,500,15.899999618530272,15.314624786376951,21.021976470947266,25.15009117126465,26.234646876695496,9.835466384887697,1.0
42,18,1,496,17.399999618530273,13.937545776367188,18.56856346130371,23.787687301635746,1.3655414546374232,9.850141525268558,1.0
42,18,2,497,19.0,17.626148223876953,22.519163131713867,27.54944610595703,12.384509147614153,9.923297882080078,1.0
42,18,3,498,19.100000381469727,19.22492408752441,24.12407493591309,28.88037872314453,25.241325128605276,9.65545463562012,0.0
42,18,4,499,17.399999618530273,17.425872802734375,22.406953811645508,26.02766990661621,25.069590291954228,8.601797103881836,0.0
42,18,5,500,16.899999618530273,14.960065841674805,20.022335052490234,24.894550323486328,9.748978562161938,9.934484481811523,1.0
42,19,1,496,18.600000381469727,18.5817985534668,23.092134475708008,27.675275802612305,20.179268720617983,9.093477249145504,1.0
42,19,2,497,19.399999618530277,20.938331604003903,26.49540901184082,30.971445083618164,50.34483445867949,10.033113479614261,0.0
42,19,3,498,18.399999618530277,20.20281219482422,25.994461059570312,29.97793960571289,57.67584457944389,9.775127410888672,0.0
42,19,4,499,18.299999237060547,17.073955535888672,22.63663673400879,27.095985412597656,18.806424779937515,10.022029876708984,1.0
42,19,5,500,18.0,14.609179496765137,20.163293838500977,24.70573234558105,4.679840231696289,10.096552848815914,1.0
42,20,1,496,19.600000381469727,17.19643211364746,20.386154174804688,25.951705932617188,0.6180377867749485,8.755273818969727,1.0
42,20,2,497,22.200000762939453,18.71543502807617,22.262062072753903,26.96449851989746,0.0038516061758850947,8.249063491821293,1.0
42,20,3,498,23.799999237060547,18.246109008789062,22.068830490112305,25.97344207763672,2.996945230410347,7.727333068847656,1.0
42,20,4,499,19.0,18.10891914367676,21.01125144958496,24.23260307312012,4.045132393457607,6.123683929443359,1.0
42,20,5,500,13.300000190734863,13.934194564819336,17.775859832763672,21.494304656982425,20.033319535142255,7.5601100921630895,0.0
42,21,1,496,22.200000762939453,18.31813621520996,19.459800720214844,23.96771812438965,7.508696274147951,5.6495819091796875,1.0
42,21,2,497,26.299999237060547,20.55308151245117,21.769886016845703,26.326566696166992,20.5219257879653,5.773485183715824,1.0
42,21,3,498,28.399999618530277,21.82458877563477,23.790401458740234,27.522768020629883,21.248395194739746,5.698179244995114,0.0
42,21,4,499,25.600000381469727,21.81261444091797,24.742889404296875,27.77580451965332,0.7346392271902005,5.963190078735352,1.0
42,21,5,500,22.299999237060547,20.22722053527832,22.72957992553711,26.00517463684082,0.18453956791199744,5.7779541015625,1.0
42,22,1,496,19.100000381469727,18.96758079528809,22.59532928466797,25.86410522460937,12.217324141533027,6.896524429321282,1.0
42,22,2,497,23.5,21.87455940246582,25.769458770751957,28.50537109375,5.150443112142982,6.63081169128418,1.0
42,22,3,498,24.0,22.05026054382324,25.96438407897949,28.868078231811523,3.858804809748094,6.817817687988285,1.0
42,22,4,499,21.299999237060547,18.91787338256836,22.186553955078125,25.59399032592773,0.7859792680392275,6.6761169433593714,1.0
42,22,5,500,15.399999618530272,15.996027946472168,19.10350608825684,22.782323837280277,13.715960171306545,6.786295890808109,0.0
42,23,1,496,16.0,16.82832145690918,20.275707244873047,25.1041202545166,18.28167244385986,8.275798797607422,0.0
42,23,2,497,23.0,19.887285232543945,22.665584564208984,27.0926570892334,0.1118336836952949,7.205371856689453,1.0
42,23,3,498,25.100000381469727,21.920486450195312,25.3531551361084,29.16522216796875,0.06408732979616616,7.2447357177734375,1.0
42,23,4,499,19.899999618530277,20.96133041381836,24.79764175415039,27.938621520996094,23.986898488601547,6.977291107177734,0.0
42,23,5,500,15.199999809265137,16.805133819580078,20.549095153808597,23.73279571533203,28.612821005016524,6.927661895751953,0.0
42,24,1,496,20.100000381469727,17.746376037597656,22.058917999267575,25.424081802368164,3.837358233318796,7.677705764770508,1.0
42,24,2,497,26.299999237060547,18.535667419433597,23.56553268432617,26.74664688110352,7.477307328023036,8.210979461669922,1.0
42,24,3,498,28.200000762939453,19.055923461914062,23.52213287353516,27.35950469970703,21.88244799071978,8.303581237792969,0.0
42,24,4,499,25.5,19.093019485473636,22.491798400878903,25.87718963623047,9.049276860954727,6.784170150756832,1.0
42,24,5,500,18.200000762939453,18.208839416503903,22.3243408203125,25.087018966674805,17.010180908851908,6.878179550170902,0.0
42,25,1,496,21.899999618530277,21.29938507080078,24.441864013671875,27.42222023010254,6.461074603288562,6.122835159301758,1.0
42,25,2,497,25.5,22.06407928466797,24.860816955566406,28.139633178710938,0.4085549642913975,6.075553894042969,1.0
42,25,3,498,26.899999618530277,21.95221710205078,25.06594467163086,28.00282096862793,3.3637575482462254,6.050603866577148,1.0
42,25,4,499,25.200000762939453,22.61837577819824,24.861879348754883,27.97837448120117,0.11432609073017375,5.35999870300293,1.0
42,25,5,500,19.899999618530277,21.69373893737793,24.245704650878903,27.24440193176269,18.88515222818017,5.550662994384762,0.0
42,26,1,496,22.600000381469727,22.15377616882324,25.062902450561523,29.05082130432129,6.065886601936654,6.89704513549805,1.0
42,26,2,497,23.799999237060547,23.803991317749023,26.66356086730957,30.722562789916992,8.199985210234445,6.918571472167969,0.0
42,26,3,498,25.0,23.398971557617188,26.68408966064453,30.15919685363769,2.8361579850898124,6.760225296020504,1.0
42,26,4,499,26.100000381469727,21.38406753540039,24.44297981262207,27.764892578125,2.7457171655842103,6.380825042724609,1.0
42,26,5,500,19.100000381469727,19.259597778320312,23.030048370361328,26.699220657348636,15.445277194990922,7.439622879028324,0.0
42,27,1,496,22.100000381469727,20.870502471923828,24.18061828613281,28.410964965820312,4.328970865204595,7.540462493896484,1.0
42,27,2,497,25.5,22.127634048461918,25.163087844848636,29.185379028320312,0.11350980028873653,7.057744979858395,1.0
42,27,3,498,27.100000381469727,21.965106964111328,25.49203872680664,28.767221450805664,2.5855406828668492,6.802114486694336,1.0
42,27,4,499,25.899999618530277,21.69801521301269,25.507333755493164,28.136882781982425,0.15418647999468074,6.438867568969734,1.0
42,27,5,500,20.200000762939453,21.647661209106445,23.89804458618164,27.51049041748047,13.675528118619695,5.862829208374023,0.0
42,28,1,496,22.200000762939453,23.838010787963867,27.17666244506836,29.91463851928711,24.767161498370115,6.076627731323242,0.0
42,28,2,497,25.600000381469727,25.882930755615234,28.6086368560791,30.94341468811035,9.051893436349928,5.060483932495117,0.0
42,28,3,498,26.799999237060547,24.88230323791504,28.036272048950195,30.590913772583008,1.528370465417538,5.708610534667969,1.0
42,28,4,499,25.899999618530277,24.25397491455078,26.74023056030273,29.50069808959961,0.7059880355118247,5.246723175048828,1.0
42,28,5,500,22.799999237060547,22.606639862060547,24.89768409729004,27.89082336425781,4.400281772836024,5.284183502197262,1.0
42,29,1,496,22.700000762939453,21.680328369140625,24.92821502685547,29.620681762695312,4.964938805918791,7.9403533935546875,1.0
42,29,2,497,24.799999237060547,21.55830383300781,24.732236862182617,28.771751403808597,0.004591739449097076,7.213447570800788,1.0
42,29,3,498,26.5,22.19253158569336,25.11933135986328,29.141132354736328,1.9062458938569762,6.948600769042969,1.0
42,29,4,499,25.100000381469727,22.31694793701172,24.988262176513672,28.27915954589844,0.012485426446801284,5.962211608886722,1.0
42,29,5,500,21.100000381469727,21.504793167114254,24.65079116821289,27.82845115661621,12.608115211220138,6.323657989501957,0.0
42,30,1,496,21.799999237060547,22.520057678222656,25.485652923583984,28.339752197265625,13.584043096983805,5.819694519042969,0.0
42,30,2,497,21.100000381469727,22.35358619689941,25.396255493164062,28.291732788085938,18.45780798475971,5.938146591186527,0.0
42,30,3,498,23.5,21.828685760498047,24.6546630859375,28.082748413085938,1.3332468420267105,6.254062652587891,1.0
42,30,4,499,22.299999237060547,22.313758850097656,24.76940155029297,28.018627166748047,6.097947784597636,5.704868316650391,0.0
42,30,5,500,22.200000762939453,22.205717086791992,25.17797470092773,28.081769943237305,8.86832877533741,5.8760528564453125,0.0
42,31,1,496,21.5,21.30912399291992,25.90519905090332,31.12804412841797,19.405778678079514,9.81892013549805,1.0
42,31,2,497,23.299999237060547,22.202451705932617,26.314685821533203,30.677902221679688,9.08833520259941,8.47545051574707,1.0
42,31,3,498,23.899999618530277,21.491918563842773,25.6303768157959,28.4660758972168,2.9942052448168273,6.974157333374027,1.0
42,31,4,499,23.899999618530277,20.21546173095703,23.88713264465332,26.784942626953125,0.00016555901675028556,6.569480895996094,1.0
42,31,5,500,21.600000381469727,18.995361328125,22.866531372070312,26.04212760925293,1.6041007501517015,7.04676628112793,1.0
42,32,1,496,24.0,22.53398323059082,25.96496963500977,30.013084411621094,3.8611056665104253,7.479101181030273,1.0
42,32,2,497,24.799999237060547,23.416894912719727,26.403364181518555,29.960418701171875,2.5707791451168305,6.543523788452148,1.0
42,32,3,498,23.5,22.498470306396484,26.38708877563477,29.305702209472656,8.335281598396271,6.807231903076172,1.0
42,32,4,499,23.700000762939453,21.963537216186523,24.516132354736328,27.71484375,0.666070775128901,5.751306533813477,1.0
42,32,5,500,22.0,20.41824150085449,23.87803077697754,27.003320693969727,3.526999599274859,6.585079193115238,1.0
42,33,1,496,22.100000381469727,21.69295883178711,24.92876243591309,26.99174118041992,8.001894760658635,5.298782348632809,1.0
42,33,2,497,21.600000381469727,23.92094039916992,26.79969024658203,29.211124420166016,27.036774693351617,5.290184020996097,0.0
42,33,3,498,23.0,24.516252517700195,27.123897552490234,28.865684509277344,17.006531023434945,4.349431991577148,0.0
42,33,4,499,21.899999618530277,22.76676750183105,25.762998580932617,27.784860610961918,14.922760983521558,5.0180931091308665,0.0
42,33,5,500,20.5,21.2629337310791,25.143259048461918,27.114288330078125,21.55985459112347,5.851354598999023,0.0
42,34,1,496,18.200000762939453,20.261375427246094,22.33732795715332,25.880285263061523,17.11747631198159,5.61890983581543,0.0
42,34,2,497,18.399999618530277,19.884265899658203,22.177194595336918,25.74208641052246,14.267201892813318,5.857820510864258,0.0
42,34,3,498,18.299999237060547,20.434490203857425,22.30908203125,25.929073333740234,16.072744850665913,5.494583129882809,0.0
42,34,4,499,18.299999237060547,20.142290115356445,22.53887939453125,25.95614624023437,17.968104989398853,5.813856124877926,0.0
42,34,5,500,18.899999618530277,20.615467071533203,22.69101905822754,26.0560302734375,14.371828392162543,5.440563201904297,0.0
42,35,1,496,21.899999618530277,21.81653213500977,25.923891067504883,29.129098892211918,16.191702393130953,7.312566757202148,1.0
42,35,2,497,22.600000381469727,22.51909065246582,26.39737319946289,29.29380798339844,14.420040318833344,6.774717330932621,1.0
42,35,3,498,21.799999237060547,23.159387588500977,26.556062698364254,29.003253936767575,22.6201396479482,5.843866348266598,0.0
42,35,4,499,21.600000381469727,21.447738647460938,24.98294258117676,27.55129051208496,11.444297926558672,6.103551864624023,1.0
42,35,5,500,21.299999237060547,20.7336368560791,24.3690242767334,26.67510032653809,9.418914694138948,5.941463470458988,1.0
42,36,1,496,22.700000762939453,20.332178115844727,24.771997451782227,27.66114616394043,4.293170278575417,7.328968048095703,1.0
42,36,2,497,22.600000381469727,21.884048461914062,25.794416427612305,28.750293731689453,10.204293875853182,6.866245269775391,1.0
42,36,3,498,23.0,22.63286018371582,25.50748443603516,28.73577880859375,6.287478196958563,6.10291862487793,1.0
42,36,4,499,21.799999237060547,21.10044479370117,24.384071350097656,27.09756088256836,6.677428685376071,5.997116088867191,1.0
42,36,5,500,20.799999237060547,20.24665069580078,23.95164680480957,26.951072692871094,9.932882391298335,6.7044219970703125,1.0
42,37,1,496,23.899999618530277,24.40187644958496,26.391258239746094,29.15622329711914,6.206369517782132,4.75434684753418,0.0
42,37,2,497,23.899999618530277,25.308528900146484,27.273971557617188,30.18884658813477,11.383686645745888,4.880317687988285,0.0
42,37,3,498,24.399999618530277,24.92242431640625,27.240184783935547,29.46534538269043,8.066651773788161,4.54292106628418,0.0
42,37,4,499,24.100000381469727,22.972671508789062,25.29425048828125,27.93403625488281,1.4262333176193351,4.9613647460937464,1.0
42,37,5,500,21.899999618530277,21.59461975097656,24.770597457885746,27.036508560180664,8.240331955312286,5.441888809204105,1.0
42,38,1,496,2.700000047683716,4.5192718505859375,8.063165664672852,13.795343399047852,28.763545435254457,9.276071548461914,0.0
42,38,2,497,7.199999809265137,6.551778793334961,11.368078231811523,16.894548416137695,17.372877736496775,10.342769622802734,1.0
42,38,3,498,11.5,8.172616958618164,14.124907493591309,18.72624397277832,6.890139349911806,10.553627014160156,1.0
42,38,4,499,13.699999809265137,7.879573822021484,13.733399391174316,18.38727188110352,0.001115532071708003,10.507698059082035,1.0
42,38,5,500,10.899999618530272,6.300525665283203,10.868382453918455,16.15823745727539,0.0009996450980906957,9.857711791992188,1.0
42,39,1,496,5.400000095367432,1.344282150268555,6.538749694824219,12.11484718322754,1.296750650262993,10.770565032958986,1.0
42,39,2,497,9.300000190734863,4.003007888793945,9.280256271362305,15.593297004699709,0.00038982235219009453,11.590289115905763,1.0
42,39,3,498,11.199999809265137,4.6990814208984375,10.162665367126465,17.80038070678711,1.0760627448471496,13.101299285888672,1.0
42,39,4,499,12.199999809265137,6.074956893920898,11.578620910644531,18.300758361816406,0.3861117356509567,12.225801467895508,1.0
42,39,5,500,7.900000095367432,3.714967727661133,8.897981643676758,15.400118827819824,0.9959671707658799,11.685151100158691,1.0
42,40,1,496,22.0,18.365480422973636,23.90899658203125,28.079708099365234,3.644267950206995,9.714227676391598,1.0
42,40,2,497,23.899999618530277,20.524948120117188,25.662824630737305,30.625038146972656,3.1075520236627074,10.100090026855469,1.0
42,40,3,498,26.299999237060547,22.388086318969727,26.449750900268555,30.757797241210938,0.0224255606335646,8.369710922241211,1.0
42,40,4,499,25.899999618530277,23.98068618774414,26.484058380126957,31.29070281982422,0.3411246369978471,7.310016632080078,1.0
42,40,5,500,23.399999618530277,21.62067413330078,24.584068298339844,29.569456100463867,1.4020186385059703,7.948781967163086,1.0
42,41,1,496,20.200000762939453,18.713184356689453,22.91112518310547,27.00674057006836,7.350195621620514,8.293556213378906,1.0
42,41,2,497,24.5,21.00667953491211,25.657169342041016,29.72504997253418,1.339040886159637,8.71837043762207,1.0
42,41,3,498,24.100000381469727,23.754419326782227,27.12011337280273,31.3620719909668,9.121082480418387,7.607652664184574,1.0
42,41,4,499,22.5,23.3388671875,26.968435287475582,30.991107940673828,19.96691391835699,7.652240753173828,0.0
42,41,5,500,20.399999618530277,19.6073055267334,23.89065742492676,27.676904678344727,12.184691921356716,8.069599151611328,1.0
42,42,1,496,22.5,19.608747482299805,23.78234100341797,27.516925811767575,1.644398449047003,7.90817832946777,1.0
42,42,2,497,28.899999618530277,23.090431213378903,27.742733001708984,31.18031883239746,1.3392660224090005,8.089887619018558,1.0
42,42,3,498,28.600000381469727,26.043813705444336,30.24547004699707,34.33676528930664,2.7075704201706685,8.292951583862305,1.0
42,42,4,499,24.899999618530277,23.96980857849121,28.513561248779297,32.31243133544922,13.057827655607955,8.342622756958008,1.0
42,42,5,500,23.600000381469727,20.945667266845703,25.328012466430664,29.73586654663086,2.9860257657710463,8.790199279785156,1.0
42,43,1,496,16.799999237060547,16.890769958496094,20.67913627624512,25.5319938659668,15.047704168773663,8.641223907470707,0.0
