seed,heldout_local,lead,truth,q05,q50,q95
41,212,118,21.299999237060547,25.917964935302734,28.899730682373047,31.040016174316406
41,212,119,18.700000762939453,25.172815322875977,28.413589477539062,30.37712860107422
41,212,120,16.799999237060547,25.606918334960938,27.652063369750977,30.034067153930664
41,212,121,17.799999237060547,24.578907012939453,27.116436004638672,29.500741958618164
41,212,122,20.100000381469727,24.499191284179688,26.956844329833984,29.722881317138672
41,212,123,24.600000381469727,24.83107566833496,27.372642517089844,29.91262435913086
41,212,124,26.0,23.435155868530273,26.659481048583984,29.176586151123047
41,212,125,23.700000762939453,22.6533260345459,26.289527893066406,28.61969566345215
41,212,126,21.299999237060547,23.626564025878906,27.707557678222656,29.89354705810547
41,212,127,20.600000381469727,24.23305320739746,27.55765151977539,29.53877830505371
41,212,128,20.700000762939453,23.9787654876709,26.98843002319336,29.302518844604492
41,212,129,20.600000381469727,23.417062759399414,25.736038208007812,27.795886993408203
41,212,130,21.100000381469727,23.201602935791016,25.63051986694336,27.764842987060547
41,212,131,21.399999618530273,23.807619094848633,25.874526977539062,28.046314239501953
41,212,132,21.299999237060547,22.505672454833984,25.585277557373047,27.635387420654297
41,212,133,21.200000762939453,22.447463989257812,25.57085418701172,27.748130798339844
41,212,134,20.899999618530273,24.467018127441406,27.268550872802734,29.3807315826416
41,212,135,20.799999237060547,24.81960678100586,27.52819061279297,29.796913146972656
41,212,136,20.799999237060547,24.32663917541504,26.49413299560547,28.524477005004883
41,212,137,20.799999237060547,22.776569366455078,25.285621643066406,27.8701171875
41,212,138,21.799999237060547,22.647275924682617,24.98917579650879,27.42165756225586
41,212,139,23.700000762939453,21.62417221069336,24.288867950439453,26.752666473388672
41,212,140,23.700000762939453,21.066089630126953,24.020618438720703,26.26854705810547
41,212,141,22.799999237060547,21.231582641601562,24.482059478759766,27.034818649291992
41,212,142,22.200000762939453,22.0550594329834,26.034496307373047,28.261367797851562
41,212,143,21.899999618530273,22.675588607788086,26.244714736938477,28.246009826660156
41,212,144,21.600000381469727,22.11245346069336,25.39455223083496,27.72500228881836
41,212,145,21.399999618530273,21.882125854492188,24.416330337524414,26.66175651550293
41,212,146,21.600000381469727,23.01873016357422,24.83513641357422,26.988492965698242
41,212,147,21.299999237060547,22.24254035949707,24.955045700073242,27.159332275390625
41,212,148,21.100000381469727,22.1398868560791,24.876144409179688,26.6956844329834
41,212,149,20.700000762939453,21.731277465820312,24.31496238708496,26.282426834106445
41,212,150,20.399999618530273,22.251861572265625,25.526830673217773,27.668916702270508
41,218,1,23.0,24.188034057617188,26.619665145874023,29.196636199951172
41,218,2,26.700000762939453,24.160104751586914,26.6104736328125,29.646324157714844
41,218,3,29.200000762939453,23.391216278076172,26.105300903320312,29.598896026611328
41,218,4,29.600000381469727,20.430049896240234,23.50240707397461,27.094388961791992
41,218,5,27.5,18.910974502563477,21.775766372680664,25.48973846435547
41,218,6,24.399999618530273,19.019533157348633,22.18851089477539,25.557533264160156
41,218,7,22.5,19.95989990234375,22.723215103149414,25.846227645874023
41,218,8,21.600000381469727,20.72549819946289,23.613515853881836,26.807458877563477
41,218,9,20.600000381469727,22.087120056152344,24.58787727355957,27.687625885009766
41,218,10,25.799999237060547,22.1060791015625,24.629653930664062,27.9766788482666
41,218,11,28.600000381469727,21.968486785888672,24.206775665283203,27.58267593383789
41,218,12,29.700000762939453,20.466543197631836,22.810720443725586,26.66705322265625
41,218,13,28.100000381469727,19.495502471923828,22.8310604095459,26.270286560058594
41,218,14,24.799999237060547,18.747848510742188,23.263137817382812,26.55999183654785
41,218,15,23.600000381469727,19.756330490112305,24.162240982055664,27.179845809936523
41,218,16,22.5,20.598426818847656,24.821104049682617,28.119253158569336
41,218,17,20.799999237060547,21.52634620666504,25.172584533691406,28.55160903930664
41,218,18,26.299999237060547,21.70659637451172,25.22516632080078,28.415212631225586
41,218,19,29.899999618530273,21.664140701293945,25.182449340820312,28.66675567626953
41,218,20,31.600000381469727,20.85689926147461,24.499021530151367,28.30295753479004
41,218,21,29.299999237060547,20.77142906188965,24.38499641418457,28.18143081665039
41,218,22,25.700000762939453,21.085954666137695,24.73221206665039,28.312299728393555
41,218,23,24.799999237060547,22.46552085876465,25.32475471496582,28.973072052001953
41,218,24,23.100000381469727,21.738698959350586,24.881988525390625,28.332977294921875
41,218,25,23.100000381469727,20.415660858154297,24.557783126831055,27.139225006103516
41,218,26,28.899999618530273,20.293001174926758,24.7220516204834,27.619810104370117
41,218,27,31.799999237060547,21.296554565429688,25.22105598449707,28.192581176757812
41,218,28,33.0,21.087703704833984,24.68001365661621,28.102535247802734
41,218,29,31.0,20.834320068359375,24.000831604003906,27.80138397216797
41,218,30,27.399999618530273,21.14153289794922,24.911922454833984,28.305383682250977
41,218,31,25.200000762939453,21.905668258666992,25.382949829101562,28.655433654785156
41,218,32,24.200000762939453,22.802200317382812,25.72322654724121,29.212736129760742
41,218,33,23.600000381469727,23.21002960205078,25.987329483032227,29.09191131591797
41,218,34,27.899999618530273,24.789079666137695,26.977859497070312,30.16152572631836
41,218,35,29.700000762939453,25.69154167175293,28.028085708618164,31.174972534179688
41,218,36,30.200000762939453,24.55082130432129,26.942813873291016,30.734119415283203
41,218,37,27.799999237060547,24.104602813720703,25.93754768371582,29.78888702392578
41,218,38,25.0,24.07435417175293,25.476646423339844,29.230449676513672
41,218,39,22.700000762939453,24.127885818481445,25.308673858642578,28.728702545166016
41,218,40,21.399999618530273,24.137798309326172,25.288402557373047,28.28165054321289
41,218,41,20.799999237060547,23.389720916748047,25.26056671142578,28.572662353515625
41,218,42,26.899999618530273,23.256010055541992,25.24212646484375,28.808813095092773
41,218,43,29.399999618530273,23.81879997253418,26.18806266784668,29.615266799926758
41,218,44,30.299999237060547,22.824434280395508,26.02782440185547,30.02044677734375
41,218,45,28.5,22.951696395874023,25.453201293945312,29.157190322875977
41,218,46,25.399999618530273,22.870019912719727,24.828044891357422,28.123493194580078
41,218,47,24.299999237060547,21.98146629333496,23.63538360595703,27.091951370239258
41,218,48,22.5,20.974428176879883,22.750574111938477,26.117984771728516
41,218,49,22.200000762939453,20.666213989257812,23.1149959564209,26.2947998046875
41,218,50,27.799999237060547,23.050064086914062,24.841711044311523,28.467811584472656
41,218,51,31.700000762939453,24.88196563720703,26.580820083618164,30.267667770385742
41,218,52,30.100000381469727,24.805620193481445,27.60507583618164,31.036930084228516
41,218,53,25.799999237060547,23.845571517944336,27.42852020263672,31.239456176757812
41,218,54,24.600000381469727,24.089466094970703,26.69523048400879,30.312101364135742
41,218,55,24.5,23.22059440612793,26.261215209960938,29.397865295410156
41,218,56,23.899999618530273,22.91058349609375,25.882543563842773,28.88824462890625
41,218,57,21.600000381469727,23.858152389526367,26.43661117553711,29.42347526550293
41,218,58,22.0,25.159954071044922,27.53061294555664,30.406097412109375
41,218,59,22.899999618530273,26.565698623657227,28.28192138671875,31.419525146484375
41,218,60,24.200000762939453,25.406415939331055,27.313241958618164,30.731409072875977
41,218,61,24.0,24.549501419067383,26.814002990722656,30.051782608032227
41,218,62,23.0,24.317277908325195,26.346033096313477,29.443660736083984
41,218,63,22.899999618530273,23.175378799438477,25.108301162719727,28.322635650634766
41,218,64,22.0,22.550880432128906,24.9260196685791,27.576431274414062
41,218,65,21.700000762939453,22.895526885986328,24.835472106933594,27.86473274230957
41,218,66,25.100000381469727,24.393651962280273,25.86269187927246,29.302038192749023
41,218,67,28.899999618530273,25.833955764770508,27.68305015563965,31.405860900878906
41,218,68,30.200000762939453,25.805456161499023,27.713069915771484,31.85774040222168
41,218,69,29.299999237060547,25.64179039001465,27.834903717041016,31.827407836914062
41,218,70,27.100000381469727,26.17851448059082,28.265026092529297,32.06747817993164
41,218,71,27.0,25.657258987426758,27.497541427612305,31.157989501953125
41,218,72,26.0,23.865407943725586,25.755361557006836,29.22174072265625
41,218,73,24.700000762939453,20.66316032409668,23.970579147338867,27.106563568115234
41,218,74,26.200000762939453,20.559438705444336,23.492307662963867,26.78502655029297
41,218,75,28.899999618530273,21.575016021728516,24.054176330566406,27.46185874938965
41,218,76,29.200000762939453,21.70842933654785,24.147348403930664,28.0770263671875
41,218,77,28.0,22.496826171875,24.28173065185547,28.318828582763672
41,218,78,26.899999618530273,23.324003219604492,25.086891174316406,28.2581844329834
41,218,79,26.100000381469727,23.516637802124023,25.184585571289062,28.755878448486328
41,218,80,24.399999618530273,23.32950210571289,24.84882354736328,28.644380569458008
41,218,81,23.600000381469727,22.98175811767578,24.60630226135254,28.330041885375977
41,218,82,26.399999618530273,23.530067443847656,25.30337142944336,28.87350845336914
41,218,83,28.299999237060547,23.804367065429688,26.226465225219727,29.906951904296875
41,218,84,26.700000762939453,23.33963394165039,25.880905151367188,29.57779312133789
41,218,85,26.100000381469727,24.066471099853516,26.035629272460938,30.120967864990234
41,218,86,25.0,23.52944564819336,26.682830810546875,29.79851722717285
41,218,87,24.299999237060547,23.40682601928711,26.580163955688477,29.44583511352539
41,218,88,22.700000762939453,23.21550941467285,26.06316375732422,29.205747604370117
41,218,89,22.600000381469727,24.07911491394043,26.46124839782715,29.483173370361328
41,218,90,24.399999618530273,24.959510803222656,27.268478393554688,30.4323787689209
41,218,91,27.799999237060547,25.150510787963867,27.973848342895508,31.066341400146484
41,218,92,30.399999618530273,24.753568649291992,27.204387664794922,30.46192741394043
41,218,93,28.799999237060547,23.457290649414062,26.779953002929688,30.487430572509766
41,218,94,24.399999618530273,23.5531005859375,26.58831214904785,30.20361328125
41,218,95,23.899999618530273,24.018081665039062,26.943483352661133,29.951675415039062
41,218,96,24.100000381469727,23.429237365722656,26.763872146606445,29.53413200378418
41,218,97,23.700000762939453,22.80660057067871,26.332977294921875,28.7457275390625
41,218,98,28.0,22.765037536621094,26.068525314331055,28.982036590576172
41,218,99,29.799999237060547,22.269031524658203,25.997114181518555,29.499252319335938
41,218,100,29.5,22.816024780273438,26.301372528076172,29.415552139282227
41,218,101,28.600000381469727,23.269947052001953,26.709754943847656,29.69809341430664
41,218,102,25.5,24.423385620117188,27.490413665771484,30.541614532470703
41,218,103,24.600000381469727,24.7856388092041,27.374168395996094,30.089962005615234
41,218,104,24.399999618530273,23.962278366088867,27.633338928222656,30.380268096923828
41,218,105,24.600000381469727,24.16629409790039,27.362476348876953,29.929561614990234
41,218,106,28.299999237060547,25.43929672241211,27.93497657775879,30.94000244140625
41,218,107,30.899999618530273,26.3817138671875,28.45945167541504,31.567005157470703
41,218,108,29.0,26.429981231689453,28.043176651000977,31.021968841552734
41,218,109,27.200000762939453,26.03603172302246,28.57077407836914,31.545883178710938
41,218,110,26.100000381469727,24.535789489746094,27.587007522583008,30.154672622680664
41,218,111,24.100000381469727,23.50414276123047,26.41204833984375,29.243927001953125
41,218,112,22.700000762939453,22.81570053100586,25.5343017578125,28.25844383239746
41,218,113,20.899999618530273,21.987043380737305,24.451478958129883,27.237512588500977
41,218,114,24.100000381469727,21.25119400024414,24.276920318603516,27.446170806884766
41,218,115,26.899999618530273,21.60468864440918,24.428781509399414,27.391216278076172
41,218,116,27.799999237060547,21.370725631713867,24.322927474975586,27.182058334350586
41,218,117,27.299999237060547,23.189863204956055,25.562440872192383,28.50057029724121
41,218,118,24.899999618530273,24.328468322753906,26.997238159179688,29.79425048828125
41,218,119,22.200000762939453,23.325571060180664,27.055068969726562,29.529476165771484
41,218,120,20.899999618530273,23.56034278869629,26.7554988861084,29.50164794921875
41,218,121,19.200000762939453,22.83932113647461,26.684734344482422,29.54413604736328
41,218,122,22.5,23.4200382232666,26.8983097076416,30.183359146118164
41,218,123,27.5,24.108598709106445,26.83938217163086,29.944568634033203
41,218,124,29.200000762939453,23.987308502197266,26.549829483032227,29.77167510986328
41,218,125,28.600000381469727,24.249130249023438,26.39548110961914,29.319448471069336
41,218,126,26.700000762939453,24.446775436401367,26.87592124938965,29.63360023498535
41,218,127,23.299999237060547,24.134008407592773,26.087507247924805,28.434165954589844
41,218,128,21.700000762939453,23.4781494140625,25.378021240234375,27.994251251220703
41,218,129,20.299999237060547,23.458356857299805,25.30936050415039,27.852388381958008
41,218,130,20.100000381469727,24.498493194580078,26.35817527770996,29.083358764648438
41,218,131,22.799999237060547,25.553001403808594,27.535247802734375,30.080612182617188
41,218,132,23.0,24.87356185913086,27.785545349121094,30.363798141479492
41,218,133,23.0,25.292667388916016,27.655237197875977,30.6337890625
41,218,134,21.200000762939453,25.0330753326416,27.910411834716797,30.766653060913086
41,218,135,21.299999237060547,25.157989501953125,28.152835845947266,31.235218048095703
41,218,136,21.299999237060547,24.17304801940918,27.651214599609375,30.191179275512695
41,218,137,21.299999237060547,22.702184677124023,26.685928344726562,29.768156051635742
41,218,138,22.399999618530273,21.782299041748047,26.7005615234375,29.28942108154297
41,218,139,23.899999618530273,21.324674606323242,26.634798049926758,29.61632537841797
41,218,140,25.399999618530273,20.696033477783203,25.915504455566406,28.59966468811035
41,218,141,22.600000381469727,20.5533504486084,25.644227981567383,28.982431411743164
41,218,142,22.100000381469727,20.84684181213379,26.580305099487305,29.24959945678711
41,218,143,21.799999237060547,22.52098846435547,26.942636489868164,29.364891052246094
41,218,144,21.700000762939453,21.605653762817383,26.47538185119629,28.88150405883789
41,218,145,21.899999618530273,22.49931526184082,26.75910758972168,29.015670776367188
41,218,146,20.899999618530273,22.719112396240234,26.10729217529297,28.62691307067871
41,218,147,21.0,21.597585678100586,25.346927642822266,28.04703140258789
41,218,148,20.5,20.5839900970459,24.861642837524414,27.494503021240234
41,218,149,19.600000381469727,20.428678512573242,24.19721031188965,27.32040786743164
41,218,150,19.899999618530273,22.112390518188477,24.782821655273438,27.77689552307129
41,221,1,23.5,22.696096420288086,24.78544807434082,27.686763763427734
41,221,2,26.200000762939453,22.57342529296875,24.93311309814453,28.426345825195312
41,221,3,28.5,22.649730682373047,24.92951774597168,29.01885986328125
41,221,4,27.700000762939453,22.17441749572754,24.07109832763672,27.939023971557617
41,221,5,25.899999618530273,21.847618103027344,23.686586380004883,27.568241119384766
41,221,6,24.100000381469727,21.402441024780273,23.87895965576172,27.414663314819336
41,221,7,22.799999237060547,21.77402687072754,23.39101219177246,26.83796501159668
41,221,8,22.600000381469727,21.1541748046875,23.388092041015625,26.829313278198242
41,221,9,22.200000762939453,21.953594207763672,24.041364669799805,27.636245727539062
41,221,10,25.799999237060547,22.43295669555664,24.782848358154297,28.459627151489258
41,221,11,28.100000381469727,23.083303451538086,24.96199607849121,28.655607223510742
41,221,12,27.899999618530273,23.685117721557617,25.091476440429688,28.850786209106445
41,221,13,26.299999237060547,23.70791244506836,25.661815643310547,28.97254753112793
41,221,14,23.399999618530273,21.79803466796875,25.413097381591797,28.515396118164062
41,221,15,22.299999237060547,21.657970428466797,24.671361923217773,27.8416748046875
41,221,16,20.700000762939453,21.753870010375977,24.466228485107422,27.940086364746094
41,221,17,20.600000381469727,21.55605697631836,24.600404739379883,28.03925895690918
41,221,18,25.899999618530273,22.836223602294922,25.12085723876953,28.5699520111084
41,221,19,29.600000381469727,23.097394943237305,25.716569900512695,29.248722076416016
41,221,20,30.299999237060547,23.493907928466797,25.51314926147461,28.897850036621094
41,221,21,28.0,22.7592716217041,25.416717529296875,28.868104934692383
41,221,22,25.0,21.43511199951172,24.88259506225586,28.289833068847656
41,221,23,23.5,21.709716796875,24.10385513305664,27.643749237060547
41,221,24,22.600000381469727,20.32875633239746,23.340980529785156,26.47665023803711
41,221,25,22.100000381469727,19.818227767944336,23.561805725097656,26.157569885253906
41,221,26,28.5,20.622156143188477,24.15256118774414,27.073373794555664
41,221,27,30.399999618530273,22.197046279907227,25.33904266357422,28.383338928222656
41,221,28,31.899999618530273,21.763721466064453,25.12681007385254,28.242752075195312
41,221,29,26.0,22.02012062072754,24.685571670532227,28.0617618560791
41,221,30,24.200000762939453,21.307050704956055,25.026931762695312,28.04721450805664
41,221,31,23.600000381469727,21.243675231933594,24.426624298095703,27.78502082824707
41,221,32,23.399999618530273,21.20600700378418,24.214447021484375,27.912260055541992
41,221,33,22.600000381469727,21.369558334350586,24.160993576049805,27.36574935913086
41,221,34,27.299999237060547,22.054264068603516,24.856342315673828,28.155202865600586
41,221,35,29.399999618530273,23.56028175354004,26.215248107910156,29.49358558654785
41,221,36,28.799999237060547,22.825441360473633,25.59131622314453,29.145505905151367
41,221,37,25.899999618530273,22.93280792236328,25.40715217590332,28.796619415283203
41,221,38,23.899999618530273,22.489479064941406,24.813678741455078,28.389694213867188
41,221,39,23.200000762939453,22.1336612701416,24.316604614257812,27.84189224243164
41,221,40,22.299999237060547,22.025779724121094,24.072166442871094,27.37783432006836
41,221,41,22.399999618530273,21.935626983642578,24.3819580078125,27.933610916137695
41,221,42,26.299999237060547,22.776243209838867,25.22201156616211,29.212203979492188
41,221,43,28.899999618530273,23.053985595703125,25.896432876586914,29.529380798339844
41,221,44,28.899999618530273,22.86078643798828,25.670991897583008,29.770336151123047
41,221,45,26.700000762939453,23.095394134521484,25.47479248046875,29.364513397216797
41,221,46,23.700000762939453,22.927570343017578,24.512645721435547,27.97323226928711
41,221,47,23.299999237060547,22.223419189453125,23.333410263061523,27.143877029418945
41,221,48,22.299999237060547,21.107423782348633,22.34238624572754,25.738372802734375
41,221,49,21.5,20.57455062866211,22.428058624267578,25.661426544189453
41,221,50,24.899999618530273,21.995641708374023,23.50640106201172,27.198135375976562
41,221,51,30.100000381469727,23.423463821411133,24.844118118286133,28.698509216308594
41,221,52,31.200000762939453,24.0085391998291,25.91200828552246,29.377552032470703
41,221,53,29.299999237060547,24.241193771362305,26.681058883666992,30.367919921875
41,221,54,26.799999237060547,24.68367576599121,26.20966339111328,29.80232048034668
41,221,55,24.600000381469727,23.372623443603516,25.03231430053711,28.323654174804688
41,221,56,23.799999237060547,22.108959197998047,23.879486083984375,27.110523223876953
41,221,57,23.600000381469727,21.922563552856445,23.70470428466797,26.774555206298828
41,221,58,22.700000762939453,22.505802154541016,24.086894989013672,27.277536392211914
41,221,59,23.0,23.64940071105957,24.994029998779297,28.179752349853516
41,221,60,22.700000762939453,24.0017147064209,25.472244262695312,28.96923828125
41,221,61,23.100000381469727,24.569726943969727,26.405986785888672,29.92526626586914
41,221,62,22.399999618530273,25.07864761352539,26.638574600219727,29.77570343017578
41,221,63,22.200000762939453,24.007186889648438,25.359107971191406,28.488906860351562
41,221,64,22.5,23.543254852294922,24.943565368652344,27.668277740478516
41,221,65,22.399999618530273,22.9740047454834,24.08673095703125,27.345542907714844
41,221,66,24.899999618530273,23.29979133605957,24.275806427001953,27.91253662109375
41,221,67,27.899999618530273,24.539260864257812,25.8360595703125,29.977556228637695
41,221,68,30.700000762939453,24.969709396362305,26.20357894897461,30.83376693725586
41,221,69,29.799999237060547,25.850645065307617,26.99737548828125,31.229328155517578
41,221,70,26.0,25.927082061767578,27.49641990661621,31.55600357055664
41,221,71,24.600000381469727,25.106637954711914,26.32448387145996,30.562992095947266
41,221,72,24.299999237060547,23.600126266479492,25.131118774414062,28.95983123779297
41,221,73,24.799999237060547,21.08243179321289,23.733675003051758,27.01231575012207
41,221,74,25.600000381469727,20.813989639282227,23.428298950195312,26.916065216064453
41,221,75,28.799999237060547,21.592758178710938,23.827177047729492,27.272459030151367
41,221,76,29.299999237060547,22.5183048248291,24.086444854736328,27.817485809326172
41,221,77,27.700000762939453,23.222728729248047,24.885845184326172,28.790233612060547
41,221,78,25.600000381469727,23.821048736572266,25.640172958374023,28.87593650817871
41,221,79,24.600000381469727,23.36923599243164,25.147785186767578,28.71552085876465
41,221,80,24.100000381469727,22.8669490814209,24.13532066345215,27.78680419921875
41,221,81,24.5,22.230365753173828,23.546550750732422,27.26064109802246
41,221,82,25.0,22.9930362701416,24.391916275024414,28.14729118347168
41,221,83,25.600000381469727,24.157962799072266,25.86619758605957,29.964279174804688
41,221,84,25.200000762939453,24.556262969970703,26.192913055419922,30.243593215942383
41,221,85,24.899999618530273,26.249141693115234,27.39763641357422,31.683170318603516
41,221,86,24.399999618530273,26.076618194580078,28.193130493164062,31.57489776611328
41,221,87,24.0,25.2613582611084,27.39535140991211,30.748519897460938
41,221,88,23.399999618530273,23.828170776367188,25.78020477294922,29.414247512817383
41,221,89,23.0,23.5590763092041,25.25182342529297,28.82061195373535
41,221,90,25.5,23.945781707763672,25.949129104614258,29.56389045715332
41,221,91,28.5,24.347030639648438,26.682146072387695,30.2585391998291
41,221,92,31.100000381469727,26.33941650390625,27.936800003051758,31.52684211730957
41,221,93,29.399999618530273,26.569316864013672,28.75552749633789,32.68865203857422
41,221,94,26.200000762939453,25.67546272277832,28.451017379760742,32.51804733276367
41,221,95,22.5,25.303985595703125,27.523941040039062,31.00672149658203
41,221,96,23.399999618530273,23.956037521362305,26.453100204467773,29.611724853515625
41,221,97,23.100000381469727,23.166990280151367,25.731386184692383,28.638181686401367
41,221,98,28.899999618530273,23.333757400512695,25.545713424682617,29.026866912841797
41,221,99,31.799999237060547,24.219341278076172,26.298851013183594,30.208423614501953
41,221,100,32.5,25.520822525024414,27.149106979370117,30.778032302856445
41,221,101,29.5,26.402442932128906,28.13025665283203,31.510181427001953
41,221,102,26.700000762939453,27.48208236694336,28.907445907592773,32.34999084472656
41,221,103,23.899999618530273,26.941787719726562,28.572505950927734,31.973711013793945
41,221,104,23.200000762939453,25.916797637939453,28.333940505981445,31.570898056030273
41,221,105,23.299999237060547,26.428878784179688,28.226131439208984,31.26736831665039
41,221,106,28.5,26.489084243774414,28.149364471435547,31.784626007080078
41,221,107,32.5,26.852890014648438,28.410648345947266,31.810226440429688
41,221,108,30.600000381469727,27.316591262817383,28.287267684936523,31.632143020629883
41,221,109,28.700000762939453,27.641971588134766,29.23691177368164,32.40021514892578
41,221,110,26.5,25.93564224243164,28.191072463989258,30.9669132232666
41,221,111,24.700000762939453,25.136613845825195,26.997676849365234,30.032068252563477
41,221,112,23.799999237060547,24.570531845092773,26.283222198486328,29.148086547851562
41,221,113,23.100000381469727,23.560096740722656,25.462356567382812,28.542314529418945
41,221,114,23.899999618530273,23.577547073364258,25.735496520996094,29.413528442382812
41,221,115,26.600000381469727,24.011526107788086,26.178421020507812,29.67684555053711
41,221,116,27.0,24.01549530029297,26.087783813476562,29.472715377807617
41,221,117,25.600000381469727,25.301944732666016,27.211875915527344,30.5656795501709
41,221,118,23.700000762939453,25.532732009887695,27.825904846191406,30.795995712280273
41,221,119,22.299999237060547,24.598278045654297,27.60674476623535,30.27094841003418
41,221,120,20.299999237060547,24.5697021484375,26.926280975341797,30.03972625732422
41,221,121,19.100000381469727,23.424274444580078,26.793209075927734,30.17176628112793
41,221,122,24.899999618530273,23.959043502807617,26.816883087158203,30.41033172607422
41,221,123,28.200000762939453,24.157684326171875,26.470102310180664,30.119810104370117
41,221,124,28.799999237060547,23.868484497070312,26.07548713684082,29.6401309967041
41,221,125,27.0,24.587295532226562,26.743900299072266,30.00078582763672
41,221,126,23.799999237060547,24.413007736206055,27.213472366333008,30.308738708496094
41,221,127,23.200000762939453,24.35187339782715,26.724027633666992,29.41170310974121
41,221,128,21.299999237060547,23.593732833862305,25.7769775390625,28.716068267822266
41,221,129,20.299999237060547,24.04149627685547,25.801864624023438,28.59455680847168
41,221,130,20.200000762939453,24.609216690063477,26.36577033996582,29.510759353637695
41,221,131,22.100000381469727,25.09600257873535,26.84851837158203,29.86331558227539
41,221,132,22.899999618530273,25.11156463623047,27.16777992248535,30.091188430786133
41,221,133,22.299999237060547,26.02205467224121,27.73826026916504,31.228328704833984
41,221,134,21.700000762939453,25.090988159179688,27.538301467895508,30.777061462402344
41,221,135,21.299999237060547,24.556320190429688,27.581676483154297,30.88824462890625
41,221,136,21.5,24.316667556762695,27.408309936523438,30.144968032836914
41,221,137,21.299999237060547,23.950611114501953,26.846370697021484,30.457162857055664
41,221,138,21.799999237060547,23.296178817749023,27.10349464416504,30.366201400756836
41,221,139,23.0,23.561464309692383,27.111530303955078,30.851743698120117
41,221,140,22.600000381469727,22.859533309936523,26.34527015686035,29.488677978515625
41,221,141,22.100000381469727,22.262853622436523,26.2706356048584,29.897235870361328
41,221,142,21.700000762939453,21.963560104370117,26.344585418701172,29.570735931396484
41,221,143,21.700000762939453,22.896472930908203,26.23714828491211,29.146541595458984
41,221,144,22.0,22.589794158935547,26.194978713989258,29.10887908935547
41,221,145,22.100000381469727,23.34042739868164,26.716516494750977,29.310874938964844
41,221,146,21.399999618530273,24.512556076049805,26.89557456970215,29.928001403808594
41,221,147,21.899999618530273,24.341711044311523,26.746553421020508,29.890819549560547
41,221,148,20.700000762939453,24.31582260131836,26.997337341308594,29.999481201171875
41,221,149,19.600000381469727,24.12540054321289,27.016712188720703,30.292720794677734
41,221,150,19.100000381469727,24.367435455322266,26.63198471069336,29.822771072387695
41,230,1,23.899999618530273,21.81650161743164,23.869338989257812,26.966106414794922
41,230,2,25.899999618530273,21.811988830566406,23.97480010986328,27.326536178588867
41,230,3,27.100000381469727,22.445682525634766,24.991107940673828,28.792682647705078
41,230,4,26.600000381469727,21.583703994750977,24.287025451660156,27.9952392578125
41,230,5,25.5,20.73342514038086,23.24633026123047,26.843990325927734
41,230,6,23.100000381469727,20.792713165283203,23.338214874267578,26.585670471191406
41,230,7,23.100000381469727,21.380786895751953,24.14885902404785,27.491167068481445
41,230,8,21.100000381469727,23.246801376342773,25.66680145263672,28.822589874267578
41,230,9,20.799999237060547,24.804426193237305,26.663551330566406,29.773963928222656
41,230,10,25.600000381469727,24.239219665527344,26.500003814697266,29.823284149169922
41,230,11,28.700000762939453,23.86724853515625,26.65130615234375,29.942977905273438
41,230,12,30.299999237060547,23.052486419677734,25.608808517456055,28.914386749267578
41,230,13,28.799999237060547,21.639385223388672,24.14279556274414,27.025798797607422
41,230,14,24.200000762939453,20.68355941772461,23.632078170776367,26.513164520263672
41,230,15,22.100000381469727,20.98337173461914,24.306116104125977,27.168354034423828
41,230,16,21.700000762939453,21.975278854370117,25.3488826751709,28.521394729614258
41,230,17,20.100000381469727,23.24401092529297,25.910430908203125,28.7899227142334
41,230,18,26.0,23.71855354309082,26.16301727294922,29.27760124206543
41,230,19,29.700000762939453,22.87554168701172,26.323165893554688,29.352108001708984
41,230,20,31.299999237060547,22.10910415649414,25.072277069091797,28.256261825561523
41,230,21,28.600000381469727,20.4716854095459,23.681135177612305,26.881385803222656
41,230,22,24.299999237060547,19.193944931030273,22.783628463745117,25.483652114868164
41,230,23,24.799999237060547,20.41469955444336,23.327592849731445,26.21936798095703
41,230,24,23.299999237060547,21.70492935180664,24.682483673095703,27.47774887084961
41,230,25,22.799999237060547,22.7606201171875,25.960063934326172,28.445756912231445
41,230,26,26.700000762939453,23.536558151245117,26.965225219726562,30.120925903320312
41,230,27,30.399999618530273,24.59626007080078,28.146747589111328,31.45602798461914
41,230,28,30.200000762939453,23.490493774414062,28.30170249938965,31.456226348876953
41,230,29,28.600000381469727,22.62965965270996,27.311716079711914,30.578344345092773
41,230,30,26.0,22.31671905517578,27.336959838867188,30.05400848388672
41,230,31,25.5,22.7896671295166,28.36750602722168,31.292251586914062
41,230,32,23.700000762939453,23.048824310302734,29.014108657836914,32.38060760498047
41,230,33,22.700000762939453,22.782392501831055,28.694232940673828,32.048316955566406
41,230,34,27.700000762939453,22.712276458740234,28.686466217041016,32.1668815612793
41,230,35,31.0,22.55585479736328,28.616058349609375,31.72206687927246
41,230,36,32.20000076293945,22.977832794189453,28.045204162597656,31.471832275390625
41,230,37,31.0,23.207761764526367,27.58324432373047,30.95305633544922
41,230,38,28.399999618530273,22.796459197998047,27.31251335144043,30.999576568603516
41,230,39,25.100000381469727,24.58289337158203,28.061187744140625,31.90515899658203
41,230,40,23.899999618530273,25.96644401550293,28.437042236328125,32.153995513916016
41,230,41,23.399999618530273,24.943538665771484,27.83502960205078,31.53510284423828
